"id","BAorHigher","Variable","Value"
"48145",86.1,"High school graduate (includes equivalency)",49.9
"48147",78.2,"High school graduate (includes equivalency)",60.1
"48149",78,"High school graduate (includes equivalency)",77.8
"48151",84.6,"High school graduate (includes equivalency)",76.3
"48153",84.5,"High school graduate (includes equivalency)",68.3
"48155",65.2,"High school graduate (includes equivalency)",69.1
"48157",82,"High school graduate (includes equivalency)",69.5
"48159",60.4,"High school graduate (includes equivalency)",68.8
"48161",73.7,"High school graduate (includes equivalency)",61
"48163",77.6,"High school graduate (includes equivalency)",53.4
"48165",88.8,"High school graduate (includes equivalency)",73.3
"48167",80.9,"High school graduate (includes equivalency)",65
"48169",57.4,"High school graduate (includes equivalency)",53.1
"48171",82.7,"High school graduate (includes equivalency)",75.8
"48173",90,"High school graduate (includes equivalency)",64.5
"48175",75.3,"High school graduate (includes equivalency)",55
"48177",81.5,"High school graduate (includes equivalency)",63.4
"48179",80.2,"High school graduate (includes equivalency)",55.8
"48181",82.7,"High school graduate (includes equivalency)",69.2
"48183",84.8,"High school graduate (includes equivalency)",66.2
"48185",75.5,"High school graduate (includes equivalency)",51.3
"48187",79.6,"High school graduate (includes equivalency)",72.2
"48189",82.9,"High school graduate (includes equivalency)",65.7
"48191",69.7,"High school graduate (includes equivalency)",58.7
"48193",88.4,"High school graduate (includes equivalency)",58.6
"48195",85.3,"High school graduate (includes equivalency)",72.7
"48197",70,"High school graduate (includes equivalency)",51
"48199",82.3,"High school graduate (includes equivalency)",66
"48201",83.2,"High school graduate (includes equivalency)",68.9
"48203",82.3,"High school graduate (includes equivalency)",65.3
"48205",83.9,"High school graduate (includes equivalency)",35.1
"48207",80.9,"High school graduate (includes equivalency)",61.4
"48209",82.1,"High school graduate (includes equivalency)",73.2
"48211",84.6,"High school graduate (includes equivalency)",76.7
"48213",76.6,"High school graduate (includes equivalency)",62.5
"48215",82.1,"High school graduate (includes equivalency)",65.4
"48217",77.9,"High school graduate (includes equivalency)",66
"48219",88.1,"High school graduate (includes equivalency)",69
"48221",78.2,"High school graduate (includes equivalency)",68.2
"48223",80.2,"High school graduate (includes equivalency)",66.9
"48225",73.4,"High school graduate (includes equivalency)",47.6
"48227",80.2,"High school graduate (includes equivalency)",49.6
"48229",66.4,"High school graduate (includes equivalency)",64.7
"48231",83.7,"High school graduate (includes equivalency)",61.4
"48233",78.1,"High school graduate (includes equivalency)",68.3
"48235",84,"High school graduate (includes equivalency)",77.8
"48237",77.4,"High school graduate (includes equivalency)",56.8
"48239",70.6,"High school graduate (includes equivalency)",68.7
"48241",78.1,"High school graduate (includes equivalency)",56.6
"48243",77.9,"High school graduate (includes equivalency)",80.8
"48245",80.7,"High school graduate (includes equivalency)",56.6
"48247",60.2,"High school graduate (includes equivalency)",65.6
"48249",80.7,"High school graduate (includes equivalency)",66.1
"48251",84,"High school graduate (includes equivalency)",68.1
"48253",69.7,"High school graduate (includes equivalency)",32.4
"48255",81.2,"High school graduate (includes equivalency)",47.4
"48257",87.8,"High school graduate (includes equivalency)",68.4
"48259",74.6,"High school graduate (includes equivalency)",69.1
"48261",76,"High school graduate (includes equivalency)",66.3
"48263",85.4,"High school graduate (includes equivalency)",83.8
"48265",72.9,"High school graduate (includes equivalency)",65.6
"48267",82.7,"High school graduate (includes equivalency)",77.3
"48269",95.2,"High school graduate (includes equivalency)",74.2
"48271",50.7,"High school graduate (includes equivalency)",61.9
"48273",72.2,"High school graduate (includes equivalency)",74.2
"48275",72.6,"High school graduate (includes equivalency)",77
"48277",85.1,"High school graduate (includes equivalency)",65.6
"48279",83.4,"High school graduate (includes equivalency)",69.8
"48281",79.6,"High school graduate (includes equivalency)",64.8
"48283",93.1,"High school graduate (includes equivalency)",59
"48285",84.4,"High school graduate (includes equivalency)",72.8
"48287",78.5,"High school graduate (includes equivalency)",69.9
"48289",80.8,"High school graduate (includes equivalency)",63
"48291",76.9,"High school graduate (includes equivalency)",54.7
"48293",79.5,"High school graduate (includes equivalency)",55.9
"48295",84,"High school graduate (includes equivalency)",79.6
"48297",72.7,"High school graduate (includes equivalency)",42.3
"48299",75.9,"High school graduate (includes equivalency)",66.9
"48301",100,"High school graduate (includes equivalency)",64.7
"48303",84.9,"High school graduate (includes equivalency)",72.1
"48305",82.7,"High school graduate (includes equivalency)",66.6
"48307",87.1,"High school graduate (includes equivalency)",69.9
"48309",84.6,"High school graduate (includes equivalency)",68.8
"48311",77.1,"High school graduate (includes equivalency)",41.4
"48313",84.1,"High school graduate (includes equivalency)",41.9
"48315",79.5,"High school graduate (includes equivalency)",61.4
"48317",93.8,"High school graduate (includes equivalency)",68.7
"48319",56.4,"High school graduate (includes equivalency)",94.3
"48321",87.7,"High school graduate (includes equivalency)",68.8
"48323",81.6,"High school graduate (includes equivalency)",65.1
"48325",81.9,"High school graduate (includes equivalency)",62.3
"48327",63.1,"High school graduate (includes equivalency)",61.7
"48329",82.7,"High school graduate (includes equivalency)",78.7
"48331",82.4,"High school graduate (includes equivalency)",63.3
"48333",78.1,"High school graduate (includes equivalency)",69.7
"48335",89.1,"High school graduate (includes equivalency)",45.6
"48337",67.1,"High school graduate (includes equivalency)",73.6
"48339",78.6,"High school graduate (includes equivalency)",65.8
"48341",84.6,"High school graduate (includes equivalency)",80.2
"48343",76.1,"High school graduate (includes equivalency)",57.9
"48345",88.6,"High school graduate (includes equivalency)",75.8
"48347",81.6,"High school graduate (includes equivalency)",66.4
"48349",83,"High school graduate (includes equivalency)",67.1
"48351",81.3,"High school graduate (includes equivalency)",54
"48353",86,"High school graduate (includes equivalency)",65.9
"48355",80.4,"High school graduate (includes equivalency)",71
"48357",82.9,"High school graduate (includes equivalency)",73.2
"48359",83.9,"High school graduate (includes equivalency)",63
"48361",76.7,"High school graduate (includes equivalency)",66.4
"48363",74.1,"High school graduate (includes equivalency)",64.1
"48365",68.9,"High school graduate (includes equivalency)",69
"48367",82.8,"High school graduate (includes equivalency)",68.3
"48369",90.3,"High school graduate (includes equivalency)",75.9
"48371",78.9,"High school graduate (includes equivalency)",60.3
"48373",79.1,"High school graduate (includes equivalency)",53.4
"48375",83.3,"High school graduate (includes equivalency)",62.3
"48377",82.6,"High school graduate (includes equivalency)",57.8
"48379",75.2,"High school graduate (includes equivalency)",70.6
"48381",84.9,"High school graduate (includes equivalency)",74
"48383",95.3,"High school graduate (includes equivalency)",77.2
"48385",68.8,"High school graduate (includes equivalency)",39.7
"48387",71.6,"High school graduate (includes equivalency)",57.4
"48389",83.3,"High school graduate (includes equivalency)",47.6
"48391",68.5,"High school graduate (includes equivalency)",73.5
"48393",87.2,"High school graduate (includes equivalency)",64.1
"48395",74.2,"High school graduate (includes equivalency)",67.6
"48397",84.5,"High school graduate (includes equivalency)",64.6
"48399",76.6,"High school graduate (includes equivalency)",71.7
"48401",81.2,"High school graduate (includes equivalency)",56.9
"48403",71.6,"High school graduate (includes equivalency)",45.2
"48405",72.3,"High school graduate (includes equivalency)",40.8
"48407",67,"High school graduate (includes equivalency)",62.5
"48409",83.8,"High school graduate (includes equivalency)",69.9
"48411",75.3,"High school graduate (includes equivalency)",59.6
"48413",90.2,"High school graduate (includes equivalency)",72.7
"48415",84.1,"High school graduate (includes equivalency)",63.6
"48417",68.7,"High school graduate (includes equivalency)",68.2
"48419",75.2,"High school graduate (includes equivalency)",68.4
"48421",76.6,"High school graduate (includes equivalency)",67.8
"48423",81.5,"High school graduate (includes equivalency)",63.2
"48425",79.8,"High school graduate (includes equivalency)",69.1
"48427",86.5,"High school graduate (includes equivalency)",65.8
"48429",79.7,"High school graduate (includes equivalency)",59.3
"48431",66.5,"High school graduate (includes equivalency)",77.2
"48433",85.1,"High school graduate (includes equivalency)",74.9
"48435",82.9,"High school graduate (includes equivalency)",65.6
"48437",71.2,"High school graduate (includes equivalency)",53.3
"48439",83.6,"High school graduate (includes equivalency)",69.7
"48441",76.8,"High school graduate (includes equivalency)",70
"48443",85.4,"High school graduate (includes equivalency)",81.4
"48445",83.8,"High school graduate (includes equivalency)",51.5
"48447",86.7,"High school graduate (includes equivalency)",86
"48449",83,"High school graduate (includes equivalency)",67.4
"48451",77.2,"High school graduate (includes equivalency)",70.8
"48453",84.2,"High school graduate (includes equivalency)",72.7
"48455",84.2,"High school graduate (includes equivalency)",54.5
"48457",81.6,"High school graduate (includes equivalency)",49.4
"48459",78.4,"High school graduate (includes equivalency)",60.4
"48461",81.6,"High school graduate (includes equivalency)",69.9
"48463",81.9,"High school graduate (includes equivalency)",71.2
"48465",71.7,"High school graduate (includes equivalency)",66.7
"48467",81.8,"High school graduate (includes equivalency)",66.8
"48469",83.6,"High school graduate (includes equivalency)",73
"48471",78.7,"High school graduate (includes equivalency)",32.8
"48473",80.5,"High school graduate (includes equivalency)",69
"48475",71.6,"High school graduate (includes equivalency)",71.9
"48477",86.9,"High school graduate (includes equivalency)",66.4
"48479",82.8,"High school graduate (includes equivalency)",63.9
"48481",86.3,"High school graduate (includes equivalency)",65.9
"48483",92.4,"High school graduate (includes equivalency)",71.2
"48485",79.3,"High school graduate (includes equivalency)",61
"48487",82.4,"High school graduate (includes equivalency)",78.9
"48489",65.5,"High school graduate (includes equivalency)",44.9
"48491",82.7,"High school graduate (includes equivalency)",72.2
"48493",79.5,"High school graduate (includes equivalency)",71.3
"48495",83.7,"High school graduate (includes equivalency)",68.5
"48497",82.2,"High school graduate (includes equivalency)",66.1
"48499",69.6,"High school graduate (includes equivalency)",55.8
"48501",85.3,"High school graduate (includes equivalency)",73.4
"48503",82.5,"High school graduate (includes equivalency)",66.4
"48505",82.9,"High school graduate (includes equivalency)",75.1
"48507",65.1,"High school graduate (includes equivalency)",59.7
